,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
126,127,339.0,23.563608317469736,18.40633034915958,1618.2005899705014,2293.1209439528025,0.6243636948645668,0.7337662337662337,1608,2283,1630,2304
127,128,554.0,26.990792604675825,26.194102540155953,1625.4675090252708,1566.610108303249,0.24116996264983642,0.8195266272189349,1613,1554,1639,1580
128,129,767.0,33.285720229926824,29.387247150911644,1640.903520208605,2030.5671447196871,0.46960146173625095,0.7989583333333333,1626,2015,1656,2047
129,130,524.0,29.496611281562206,22.726955736356068,1649.0381679389313,954.3034351145038,0.6374475067503392,0.7485714285714286,1637,941,1662,969
130,131,1746.0,55.044773536210066,41.05387585591793,1671.508018327606,2230.9942726231384,0.6661397395692196,0.7054545454545454,1645,2209,1700,2254
131,132,256.0,18.4443405483824,17.782771325982118,1655.2734375,1589.06640625,0.2654247214372535,0.7901234567901234,1647,1581,1665,1599
132,133,1384.0,49.11033720168817,35.97547099026409,1678.2362716763005,1959.242774566474,0.6807199438989582,0.7322751322751323,1657,1937,1699,1982
133,134,1250.0,51.113742414272075,32.06096053594534,1699.5256,2172.2624,0.7788200921592957,0.6760411032990806,1678,2151,1721,2194
134,135,748.0,32.8200545308001,29.17160655632641,1697.9491978609626,2123.8810160427806,0.4582277828094157,0.7540322580645161,1683,2108,1715,2139
135,136,413.0,27.035268122039174,19.556011688935918,1694.639225181598,1831.5278450363196,0.6904795982096008,0.7648148148148148,1685,1818,1705,1845
136,137,900.0,35.40440072962743,32.437751426662295,1708.2211111111112,2059.0244444444443,0.4007058340667813,0.8264462809917356,1692,2043,1725,2076
137,138,1188.0,47.410362570279155,31.94663463670649,1712.4006734006734,937.0387205387206,0.7388842964624585,0.7467001885606537,1694,916,1731,959
138,139,575.0,32.067547000665,22.93978289326227,1734.5826086956522,844.8695652173913,0.6987579245392607,0.71875,1720,833,1752,858
139,140,465.0,25.365254918984352,23.53778540061291,1737.9139784946237,1345.348387096774,0.37269517447219963,0.808695652173913,1725,1334,1750,1357
140,141,646.0,29.46313237532882,27.985529204881118,1747.252321981424,1440.996904024768,0.312708688173423,0.7955665024630542,1733,1427,1762,1455
141,142,578.0,27.80142634229053,26.523347604540913,1748.1505190311418,1475.0346020761247,0.29971652669333154,0.7928669410150891,1735,1462,1762,1489
142,143,1572.0,61.523972882218,33.559188004595,1764.3842239185751,1016.0069974554707,0.8381334518508261,0.657190635451505,1739,994,1791,1040
143,144,1381.0,70.20633194362695,26.80215562406673,1775.0521361332367,903.6430123099203,0.9242603939703832,0.538401559454191,1747,882,1804,927
144,145,1706.0,67.96863044960318,35.1077232403904,1771.094958968347,1830.1483001172332,0.8562700995404733,0.5802721088435374,1748,1800,1797,1860
145,146,390.0,23.934449195554667,21.05350744872328,1761.3666666666666,1141.1333333333334,0.47565485604727825,0.7386363636363636,1750,1129,1772,1153
146,147,972.0,37.213640319279655,33.37510352971681,1777.798353909465,1185.7530864197531,0.4423320668944118,0.7941176470588235,1762,1168,1796,1204
147,148,944.0,40.23076849740772,30.287088518326563,1787.2669491525423,1230.843220338983,0.6582104813666425,0.728957528957529,1769,1213,1806,1248
148,149,896.0,39.29473115024334,29.13489783538919,1786.7533482142858,2160.893973214286,0.6710131981067426,0.7777777777777778,1771,2143,1803,2179
149,150,1124.0,39.2461363022175,36.55962977378183,1793.8220640569396,1715.0480427046264,0.3636203351793952,0.8005698005698005,1776,1696,1812,1735
150,151,794.0,33.25148273238548,30.521205823872307,1796.9722921914358,1671.6863979848868,0.396834749972746,0.8270833333333333,1781,1657,1813,1687
151,152,1123.0,45.202358198048756,32.149623457853586,1810.2119323241318,2103.6785396260016,0.7029515385454839,0.7864145658263305,1790,2087,1832,2121
152,153,659.0,34.193775930940184,24.626901531650894,1830.9635811836115,1422.2685887708649,0.6937499834071998,0.7752941176470588,1819,1406,1844,1440
153,154,1263.0,44.908184198339285,35.862299610341424,1844.6167854315122,1524.0926365795724,0.6019028061653565,0.7973484848484849,1827,1502,1863,1546
154,155,256.0,21.137083067111632,15.674697174854696,1857.921875,1912.44140625,0.670871812894156,0.7619047619047619,1851,1903,1867,1924
155,156,1743.0,71.40517281056867,32.68371600937126,1870.00975329891,1976.982214572576,0.8890953845144125,0.7137592137592138,1852,1944,1889,2010
156,157,1068.0,38.67240728713131,35.428993417535835,1873.5252808988764,1177.194756554307,0.4008788893125597,0.8030075187969925,1857,1158,1892,1196
157,158,479.0,26.752300502405173,22.868365864989762,1871.8747390396659,1021.3402922755741,0.5189268213221699,0.7664,1860,1009,1885,1034
158,159,938.0,52.187971022539564,23.778047164935362,1879.2238805970148,1860.7633262260129,0.8901727671577551,0.7516025641025641,1866,1836,1892,1884
159,160,396.0,23.05690645293389,21.92314169670057,1882.3257575757575,1061.770202020202,0.30972081738221996,0.7485822306238186,1871,1051,1894,1074
160,161,475.0,26.24773873046474,23.138260933278577,1884.2168421052631,1483.1263157894737,0.47212148033950013,0.8260869565217391,1873,1471,1896,1496
161,162,604.0,30.827866444172216,25.03722422701557,1896.1059602649007,1246.5165562913908,0.5834318733752376,0.833103448275862,1884,1233,1909,1262
162,163,1204.0,40.610076304638575,37.85974577315237,1902.7674418604652,1333.4734219269103,0.3617511941556339,0.772785622593068,1885,1313,1923,1354
163,164,1058.0,41.798083738413055,32.327547225411955,1908.1833648393194,1803.499054820416,0.6338917817223277,0.8064024390243902,1893,1783,1925,1824
164,165,428.0,24.092670400137425,22.69621593361246,1911.3528037383178,1571.693925233645,0.3355056240136384,0.8106060606060606,1900,1561,1924,1583
165,166,772.0,33.38130340093446,29.57110846851561,1917.3134715025906,1378.7370466321242,0.4639556782493189,0.7797979797979798,1902,1363,1932,1396
166,167,600.0,29.17835408816495,26.31733791491628,1925.235,1743.8666666666666,0.4318460999133808,0.7407407407407407,1912,1729,1939,1759
167,168,401.0,25.257739427342432,20.34970036860374,1956.1845386533666,1204.0498753117206,0.592348609557697,0.7290909090909091,1946,1191,1968,1216
168,169,421.0,24.08667110807419,22.32267139986283,1979.7980997624702,1605.0926365795724,0.3756428957247106,0.8320158102766798,1969,1594,1991,1617
169,170,238.0,20.102285046560787,15.192741639661838,1977.6050420168067,1473.9579831932774,0.6548349979921023,0.8350877192982457,1971,1465,1986,1484
170,171,825.0,38.41649658731825,27.378337449342737,1988.770909090909,1645.4242424242425,0.7014980478344306,0.804093567251462,1976,1627,2003,1665
171,172,422.0,24.660412918646536,21.85483690388848,1995.1303317535544,1385.5189573459716,0.4632424551663144,0.83399209486166,1984,1375,2007,1397
